price,date,media_movel_7d,media_movel_30d,cardano_return
0.7239789382608394,2025-08-03 19:08:59.886,0.725203021128532,0.7124306220796971,-0.0027990295448122593
0.7253665299788304,2025-08-03 20:01:25.340,0.7252031118861664,0.7127792389125633,0.0019166189023736013
0.7254613100786609,2025-08-03 21:08:42.514,0.7255455925208716,0.7135668358402136,0.00013066511330928066
0.7256784688914464,2025-08-03 22:09:28.700,0.7256649169297354,0.7144611561106264,0.00029933893064804096
0.7266872250148857,2025-08-03 23:08:15.725,0.7258919856338842,0.7153295150864167,0.001390086886524644
0.7271171558450356,2025-08-04 00:03:56.267,0.7257572418214914,0.7164608134219734,0.0005916311933804597
0.7419997372403636,2025-08-04 01:03:57.135,0.7280413379014374,0.7182810015187352,0.02046792772759143
0.7329828090488517,2025-08-04 02:09:06.195,0.7293276051568677,0.7195494474210624,-0.01215219863156225
0.7394379007917965,2025-08-04 03:04:13.169,0.7313378009872914,0.7208203310822614,0.008806607280900769
0.7373787575737835,2025-08-04 04:04:49.551,0.7330402934865947,0.7219876794406304,-0.002784741241702804
0.7345048175938576,2025-08-04 05:08:51.870,0.7343012004440821,0.7229994748643215,-0.0038975085061876413
0.7338308214089284,2025-08-04 06:04:56.571,0.7353217142146595,0.7241856681313765,-0.0009176198287399462
0.7365898631062263,2025-08-04 07:06:08.806,0.7366749581091154,0.7253404494296297,0.003759778980120476
0.7418351658065829,2025-08-04 08:09:04.358,0.7366514479042896,0.7265829192102716,0.0071210628371085605
0.7386167225746596,2025-08-04 09:03:55.195,0.7374562926936907,0.7274501361432503,-0.004338488360044246
0.735922131929925,2025-08-04 10:09:18.938,0.7369540399991376,0.7281103843943768,-0.0036481581886501635
0.7388875495263397,2025-08-04 11:08:48.016,0.7371695817066456,0.7289493687526476,0.00402952631501674
0.7379769028119539,2025-08-04 12:08:59.863,0.7376655938806593,0.7297599538190046,-0.0012324564339587507
0.7402066301121167,2025-08-04 13:09:39.077,0.7385764236954006,0.7305245401122454,0.0030214052657566715
0.7480318721419987,2025-08-04 14:04:42.372,0.7402109964147966,0.7313679001970605,0.010571699457348371
0.7451207005805237,2025-08-04 15:06:46.588,0.7406803585253596,0.7320831197452847,-0.0038917747624026555
0.7452106247132295,2025-08-04 16:03:25.970,0.7416223445451553,0.7328155804552476,0.00012068398131437341
0.7520920003607983,2025-08-04 17:10:30.430,0.7439323257495659,0.7337196019842771,0.009234135181871439
0.7507904683951294,2025-08-04 18:04:17.224,0.7456327427308215,0.7346049104475216,-0.0017305488757285437
0.7461081652081796,2025-08-04 19:10:26.307,0.746794351644568,0.7352963194652812,-0.006236497909940963
0.7436330340918538,2025-08-04 20:05:42.596,0.7472838379273875,0.7359819557471521,-0.0033173891290081414
0.7498827330561431,2025-08-04 21:02:54.242,0.7475482466294082,0.7368166069147103,0.008404278290194078
0.7537673472863475,2025-08-04 22:09:42.990,0.7487834818730974,0.7377722603547272,0.005180295610185182
0.7559309236875741,2025-08-04 23:01:21.228,0.7503149531551465,0.7387012790599201,0.002870350392618848
0.7552702347266081,2025-08-05 00:04:56.246,0.7507689866359765,0.7396765847281156,-0.0008740070557544666
0.7581119718955289,2025-08-05 01:09:38.975,0.7518149157074622,0.7408143525159386,0.003762543574816535
0.7529281275647118,2025-08-05 02:02:55.923,0.7527891960441097,0.741733072435468,-0.0068378346774498056
0.7530598430675967,2025-08-05 03:08:42.414,0.7541358830406443,0.7426530235350993,0.00017493768404008847
0.7470377542807399,2025-08-05 04:08:52.764,0.7537294575013009,0.7433649997147423,-0.00799682633763299
0.7464014816130975,2025-08-05 05:00:32.522,0.752677190976551,0.7440221416013494,-0.0008517275920747469
0.7487159327026973,2025-08-05 06:08:53.048,0.7516464779787115,0.7447421008299381,0.003100812560818955
0.7424729987391525,2025-08-05 07:02:53.094,0.7498183014090749,0.7447578762132311,-0.008338187676879327
0.73606387310703,2025-08-05 08:03:53.503,0.7466685730107179,0.7448605783485037,-0.008632132943563353
0.737774385555477,2025-08-05 09:09:14.630,0.7445037527236844,0.7448051278406264,0.002323864152205646
0.7466061921386318,2025-08-05 10:00:32.808,0.7435818025909752,0.745112708992788,0.01197087721675949
0.7537599439181525,2025-08-05 11:09:13.827,0.7445421153963199,0.7457545465369312,0.009581693608820663
0.751861178416091,2025-08-05 12:05:03.897,0.7453220720824618,0.7463555584371698,-0.002519058643779104
0.7402623622298659,2025-08-05 13:07:31.098,0.7441144191577714,0.7464779750746245,-0.015426805531653875
0.7431532666331057,2025-08-05 14:01:31.660,0.7442116002854792,0.7465219117688419,0.0039052429932160404
0.724729049510367,2025-08-05 15:04:56.276,0.7425923397716702,0.7460589893333656,-0.02479194797354589
0.7206190874647659,2025-08-05 16:04:07.910,0.7401415829015685,0.7455488878511936,-0.005671032571935464
0.7238373696819007,2025-08-05 17:09:41.247,0.7368888939791783,0.7450472151897123,0.004465996353853363
0.7280572084505907,2025-08-05 18:09:51.041,0.7332170746266696,0.7447165587110002,0.005829816123674947
0.7254567107481703,2025-08-05 19:11:21.685,0.7294450078169665,0.744224894732202,-0.003571831543230819
0.7215904796549973,2025-08-05 20:07:19.209,0.7267775960205568,0.7433435149826353,-0.0053293753243879305
0.7208592081682573,2025-08-05 21:04:16.672,0.7235927305255785,0.742534798568893,-0.001013416206779305
0.715940256642568,2025-08-05 22:09:41.422,0.7223371886873216,0.7415591196332042,-0.006823734052296637
0.7238026740741916,2025-08-05 23:08:39.289,0.7227919867743823,0.7406161420903175,0.010981946270900877
0.7263781593451547,2025-08-06 00:00:58.237,0.7231549567262757,0.7398023984553183,0.003558269903129796
0.7180636815104745,2025-08-06 01:08:42.058,0.7217273100205448,0.7388675823320614,-0.011446486554848923
0.7184135537534173,2025-08-06 02:08:21.479,0.7207211447355801,0.7380269329874469,0.0004872440313465898
0.7167591457638763,2025-08-06 03:08:59.606,0.7200309541797056,0.736922813411038,-0.0023028629970820447
0.7142064818693715,2025-08-06 04:09:20.481,0.7190805647084363,0.7356041178971389,-0.0035613970321708432
